A,Y,w,labor_share,labor_only_claim_coverage,aggregate_gap,gap_share
0.399210912975,1.24401056704,0.577902059709,0.464547548888,1.44475514927,0,0
0.406647809178,1.24830437667,0.576830845318,0.462091502762,1.4420771133,0,0
0.414223247248,1.25267001467,0.575747507419,0.459616260208,1.43936876855,0,0
0.421939808081,1.25710857344,0.574652012758,0.457122021837,1.4366300319,0,0
0.429800120649,1.26162115911,0.573544330834,0.454608997868,1.43386082708,0,0
0.437806862904,1.26620889175,0.572424433956,0.452077408149,1.43106108489,0,0
0.445962762682,1.27087290539,0.5712922973,0.449527482156,1.42823074325,0,0
0.454270598637,1.27561434821,0.570147898964,0.446959458995,1.42536974741,0,0
0.462733201188,1.28043438263,0.568991220021,0.444373587386,1.42247805005,0,0
0.471353453479,1.2853341854,0.567822244572,0.441770125637,1.41955561143,0,0
0.480134292365,1.29031494777,0.566640959795,0.439149341619,1.41660239949,0,0
0.489078709414,1.29537787555,0.565447355996,0.436511512716,1.41361838999,0,0
0.498189751921,1.30052418927,0.564241426656,0.433856925778,1.41060356664,0,0
0.507470523949,1.30575512428,0.563023168477,0.431185877053,1.40755792119,0,0
0.516924187389,1.31107193086,0.561792581425,0.428498672118,1.40448145356,0,0
0.526553963033,1.31647587437,0.560549668773,0.425795625795,1.40137417193,0,0
0.536363131674,1.32196823534,0.55929443714,0.423077062056,1.39823609285,0,0
0.546355035221,1.32755030961,0.558026896533,0.420343313919,1.39506724133,0,0
0.556533077843,1.33322340841,0.556747060378,0.417594723333,1.39186765094,0,0
0.566900727121,1.33898885857,0.555454945554,0.414831641054,1.38863736389,0,0
0.577461515236,1.34484800255,0.55415057243,0.412054426509,1.38537643108,0,0
0.58821904017,1.3508021986,0.552833964888,0.409263447648,1.38208491222,0,0
0.599176966931,1.35685282091,0.551505150353,0.40645908079,1.37876287588,0,0
0.610339028803,1.36300125969,0.550164159817,0.403641710456,1.37541039954,0,0
0.621709028616,1.36924892136,0.548811027858,0.400811729188,1.37202756964,0,0
0.633290840046,1.37559722858,0.547445792664,0.397969537368,1.36861448166,0,0
0.645088408927,1.3820476205,0.546068496045,0.395115543015,1.36517124011,0,0
0.657105754604,1.38860155278,0.544679183451,0.392250161581,1.36169795863,0,0
0.669346971296,1.39526049781,0.543277903977,0.389373815736,1.35819475994,0,0
0.681816229494,1.40202594478,0.541864710379,0.386486935136,1.35466177595,0,0
0.694517777382,1.40889939985,0.540439659072,0.383589956196,1.35109914768,0,0
0.707455942282,1.41588238627,0.539002810138,0.380683321838,1.34750702534,0,0
0.720635132129,1.42297644455,0.537554227322,0.377767481241,1.34388556831,0,0
0.734059836976,1.43018313254,0.536093978032,0.374842889582,1.34023494508,0,0
0.747734630518,1.43750402564,0.53462213333,0.371910007761,1.33655533333,0,0
0.761664171655,1.44494071688,0.533138767924,0.368969302128,1.33284691981,0,0
0.775853206079,1.45249481713,0.531643960156,0.366021244197,1.32910990039,0,0
0.790306567886,1.46016795519,0.530137791985,0.363066310351,1.32534447996,0,0
0.80502918123,1.46796177797,0.52862034897,0.360104981548,1.32155087243,0,0
0.820026061993,1.47587795065,0.527091720253,0.35713774301,1.31772930063,0,0
0.835302319503,1.48391815679,0.525551998524,0.354165083917,1.31387999631,0,0
0.850863158264,1.49208409854,0.524001280007,0.351187497086,1.31000320002,0,0
0.866713879739,1.50037749676,0.522439664419,0.348205478652,1.30609916105,0,0
0.88285988415,1.50880009123,0.520867254942,0.345219527736,1.30216813736,0,0
0.899306672319,1.51735364073,0.519284158187,0.342230146123,1.29821039547,0,0
0.916059847544,1.5260399233,0.517690484154,0.339237837917,1.29422621038,0,0
0.933125117508,1.53486073633,0.516086346187,0.336243109209,1.29021586547,0,0
0.950508296219,1.54381789681,0.514471860937,0.333246467734,1.28617965234,0,0
0.968215305997,1.55291324144,0.512847148306,0.330248422528,1.28211787077,0,0
0.986252179487,1.56214862682,0.511212331403,0.327249483582,1.27803082851,0,0
1.00462506172,1.57152592966,0.509567536487,0.324250161496,1.27391884122,0,0
1.02334021219,1.58104704696,0.507912892913,0.32125096713,1.26978223228,0,0
1.04240400702,1.59071389616,0.506248533076,0.318252411259,1.26562133269,0,0
1.0618229411,1.60052841537,0.504574592344,0.315255004221,1.26143648086,0,0
1.08160363031,1.61049256356,0.502891209003,0.312259255574,1.25722802251,0,0
1.10175281379,1.62060832073,0.501198524185,0.309265673744,1.25299631046,0,0
1.12227735621,1.63087768814,0.499496681803,0.306274765689,1.24874170451,0,0
1.14318425013,1.64130268852,0.497785828481,0.303287036549,1.2444645712,0,0
1.16448061837,1.65188536625,0.496066113481,0.30030298931,1.2401652837,0,0
1.18617371645,1.66262778759,0.49433768863,0.297323124465,1.23584422158,0,0
1.20827093504,1.67353204091,0.492600708242,0.294347939686,1.2315017706,0,0
1.23077980251,1.68460023689,0.490855329041,0.291377929489,1.2271383226,0,0
1.25370798744,1.69583450875,0.489101710083,0.288413584911,1.22275427521,0,0
1.27706330131,1.70723701248,0.48734001267,0.285455393193,1.21835003168,0,0
1.30085370109,1.71880992709,0.485570400273,0.282503837463,1.21392600068,0,0
1.325087292,1.73055545483,0.483793038442,0.279559396431,1.2094825961,0,0
1.34977233023,1.74247582143,0.482008094723,0.276622544081,1.20502023681,0,0
1.37491722581,1.75457327636,0.480215738571,0.273693749381,1.20053934643,0,0
1.40053054539,1.76685009309,0.478416141262,0.270773475992,1.19604035315,0,0
1.42662101526,1.77930856931,0.476609475801,0.267862181986,1.1915236895,0,0
1.45319752424,1.79195102722,0.474795916834,0.264960319574,1.18698979209,0,0
1.48026912674,1.80477981382,0.47297564056,0.26206833484,1.1824391014,0,0
1.50784504586,1.8177973011,0.471148824631,0.259186667483,1.17787206158,0,0
1.53593467651,1.83100588641,0.46931564807,0.256315750567,1.17328912017,0,0
1.56454758862,1.84440799269,0.467476291168,0.253456010286,1.16869072792,0,0
1.59369353038,1.85800606876,0.4656309354,0.250607865727,1.1640773385,0,0
1.62338243161,1.87180258961,0.463779763325,0.247771728654,1.15944940831,0,0
1.65362440709,1.88580005671,0.461922958495,0.24494800329,1.15480739624,0,0
1.68442976004,1.90000099831,0.460060705362,0.242137086124,1.1501517634,0,0
1.71580898561,1.91440796973,0.458193189182,0.239339365708,1.14548297295,0,0
1.74777277446,1.92902355371,0.456320595925,0.236555222484,1.14080148981,0,0
1.78033201643,1.94385036067,0.454443112179,0.233785028608,1.13610778045,0,0
1.8134978042,1.9588910291,0.452560925057,0.231029147786,1.13140231264,0,0
1.8472814371,1.97414822582,0.450674222107,0.228287935127,1.12668555527,0,0
1.88169442497,1.9896246464,0.44878319122,0.225561737,1.12195797805,0,0
1.91674849206,2.00532301541,0.446888020535,0.222850890905,1.11722005134,0,0
1.95245558102,2.02124608682,0.444988898353,0.220155725349,1.11247224588,0,0
1.98882785699,2.03739664437,0.443086013047,0.217476559742,1.10771503262,0,0
2.02587771174,2.05377750186,0.441179552971,0.214813704295,1.10294888243,0,0
2.06361776786,2.07039150358,0.439269706372,0.212167459929,1.09817426593,0,0
2.10206088313,2.08724152466,0.43735666131,0.209538118202,1.09339165327,0,0
2.14122015482,2.10433047142,0.435440605563,0.206925961239,1.08860151391,0,0
2.18110892419,2.12166128179,0.433521726551,0.204331261673,1.08380431638,0,0
2.22174078106,2.13923692569,0.431600211249,0.201754282598,1.07900052812,0,0
2.2631295684,2.1570604054,0.429676246107,0.199195277532,1.07419061527,0,0
2.30528938705,2.175134756,0.427750016969,0.196654490389,1.06937504242,0,0
2.34823460055,2.19346304574,0.425821708997,0.194132155463,1.06455427249,0,0
2.39197984002,2.21204837648,0.423891506591,0.191628497414,1.05972876648,0,0
2.43654000913,2.23089388411,0.421959593317,0.189143731274,1.05489898329,0,0
2.48193028919,2.25000273895,0.420026151832,0.186678062458,1.05006537958,0,0
2.52816614433,2.26937814622,0.418091363812,0.184231686777,1.04522840953,0,0
2.57526332677,2.28902334644,0.416155409882,0.18180479047,1.04038852471,0,0
2.62323788216,2.30894161594,0.414218469549,0.179397550241,1.03554617387,0,0
2.67210615508,2.32913626722,0.412280721134,0.177010133299,1.03070180283,0,0
2.72188479458,2.34961064951,0.41034234171,0.174642697417,1.02585585427,0,0
2.77259075986,2.37036814914,0.408403507036,0.172295390986,1.02100876759,0,0
2.82424132608,2.3914121901,0.406464391502,0.169968353087,1.01616097876,0,0
2.87685409019,2.41274623446,0.404525168065,0.167661713564,1.01131292016,0,0
2.93044697697,2.43437378289,0.402586008194,0.165375593109,1.00646502049,0,0
2.98503824512,2.45629837513,0.400647081817,0.163110103346,1.00161770454,0,0
3.04064649347,2.47852359053,0.398708557268,0.160865346932,0.996771393171,0.000904009912108,0.000364737263572
3.09729066733,2.50105304849,0.396770601236,0.158641417653,0.99192650309,0.00226057913485,0.000903850934396
3.15499006496,2.52389040904,0.394833378715,0.156438400535,0.987083446788,0.0036166348994,0.00143296035614
3.2137643441,2.54703937334,0.392897052962,0.154256371956,0.982242632404,0.00497206292683,0.00195209503978
3.27363352872,2.5705036842,0.390961785447,0.152095399765,0.977404463618,0.00632675018706,0.00246128812261
3.33461801579,2.59428712663,0.389027735817,0.149955543403,0.972569339542,0.00768058492838,0.00296057627914
3.39673858227,2.61839352837,0.387095061849,0.147836854031,0.967737654623,0.00903345670568,0.00344999963062
3.46001639219,2.64282676044,0.385163919418,0.145739374667,0.962909798546,0.0103852564072,0.00392960165329
3.5244730038,2.66759073772,0.383234462458,0.143663140316,0.958086156144,0.0117358762797,0.0043994290855
3.59013037701,2.69268941949,0.381306842925,0.141608178115,0.953267107312,0.0130852099528,0.00485953183387
3.65701088078,2.71812681003,0.37938121077,0.139574507477,0.948453026926,0.0144331524608,0.00530996287866
3.7251373008,2.74390695917,0.377457713908,0.137562140235,0.94364428477,0.0157796002645,0.00575077817844
3.79453284724,2.7700339629,0.375536498185,0.135571080794,0.938841245462,0.0171244512706,0.00618203657425
3.86522116263,2.79651196395,0.373617707357,0.133601326286,0.934044268393,0.0184676048501,0.00660379969339
3.93722632996,2.82334515241,0.371701483064,0.131652866723,0.929253707659,0.0198089618555,0.00701613185289
4.01057288086,2.85053776634,0.369787964805,0.129725685157,0.924469912012,0.0211484246366,0.00741909996293
4.08528580393,2.87809409235,0.367877289922,0.127819757839,0.919693224806,0.0224858970543,0.00781277343019
4.16139055332,2.90601846631,0.365969593579,0.125935054378,0.914923983947,0.0238212844948,0.00819722406137
4.23891305734,2.93431527388,0.364065008742,0.12407153791,0.910162521855,0.0251544938805,0.00857252596693
4.31787972733,2.96298895123,0.36216366617,0.122229165255,0.905409165425,0.0264854336811,0.00893875546518
4.39831746665,2.99204398568,0.360265694396,0.12040788709,0.900664235989,0.027814013923,0.00929599098682
4.48025367983,3.02148491631,0.358371219718,0.118607648108,0.895928049295,0.0291401461975,0.00964431298008
4.56371628192,3.0513163347,0.356480366189,0.11682838719,0.891200915473,0.0304637436676,0.00998380381647
4.64873370802,3.08154288552,0.354593255608,0.115070037569,0.886483139021,0.0317847210742,0.0103145476974
4.73533492292,3.11216926731,0.352710007513,0.113332526999,0.881775018783,0.0331029947408,0.0106366305613
4.823549431,3.14320023309,0.350830739176,0.111615777921,0.87707684794,0.0344184825769,0.0109501399926
4.9134072863,3.17464059108,0.348955565598,0.109919707629,0.872388913996,0.0357311040812,0.0112551651301
5.0049391027,3.20649520546,0.347084599511,0.10824422844,0.867711498777,0.0370407803426,0.0115517965782
5.09817606442,3.238768997,0.34521795137,0.106589247856,0.863044878425,0.038347434041,0.0118401263185
5.19314993659,3.27146694388,0.343355729362,0.104954668732,0.858389323404,0.0396509894469,0.012120247622
5.2898930761,3.30459408234,0.3414980394,0.103340389437,0.853745098499,0.0409513724202,0.0123922549638
5.38843844261,3.33815550747,0.339644985132,0.101746304021,0.849112462831,0.0422485104074,0.0126562439385
5.48881960979,3.37215637397,0.337796667945,0.100172302374,0.844491669861,0.0435423324388,0.0129123111772
5.59107077676,3.40660189686,0.335953186965,0.0986182703867,0.839882967412,0.0448327691246,0.0131605542655
5.69522677971,3.44149735232,0.334114639072,0.0970840901117,0.83528659768,0.0461197526495,0.0134010716639
5.80132310383,3.47684807841,0.332281118904,0.0955696399181,0.83070279726,0.0474032167672,0.0136339626288
5.90939589534,3.5126594759,0.330452718865,0.0940747946486,0.826131797163,0.0486830967943,0.0138593271361
6.01948197383,3.54893700902,0.328629529139,0.092599425773,0.821573822848,0.0499593296024,0.0140772658054
6.1316188448,3.58568620633,0.326811637699,0.0911434015398,0.817029094248,0.0512318536107,0.0142878798263
6.24584471244,3.62291266149,0.324999130319,0.0897065871263,0.812497825797,0.0525006087769,0.0144912708868
6.36219849266,3.6606220341,0.323192090588,0.0882888447857,0.80798022647,0.0537655365883,0.014687541103
6.48071982631,3.69882005055,0.321390599926,0.086890033993,0.803476499816,0.0550265800515,0.01487679295
6.60144909273,3.73751250484,0.319594737597,0.0855100115873,0.798986843992,0.0562836836822,0.015059129196
6.72442742348,3.77670525946,0.317804580723,0.0841486319133,0.794511451809,0.0575367934936,0.0152346528365
6.84969671636,3.81640424623,0.316020204307,0.0828057469591,0.790050510768,0.0587858569851,0.0154034670313
6.97729964967,3.85661546722,0.314241681243,0.0814812064916,0.785604203108,0.0600308231299,0.0155656750434
7.10727969677,3.89734499557,0.31246908234,0.0801748581906,0.781172705849,0.0612716423623,0.0157213801786
7.23968114091,3.93859897646,0.310702476336,0.0788865477782,0.77675619084,0.0625082665647,0.0158706857282
7.37454909026,3.98038362798,0.308941929924,0.077616119148,0.772354824809,0.0637406490534,0.0160136949126
7.51192949332,4.02270524202,0.307187507764,0.076363414489,0.767968769409,0.0649687445653,0.0161505108271
7.65186915457,4.06557018527,0.30543927251,0.0751282744095,0.763598181275,0.0661925092429,0.0162812363891
7.7944157504,4.10898490009,0.303697284829,0.0739105380559,0.759243212073,0.0674119006196,0.0164059742878
7.93961784538,4.1529559055,0.301961603422,0.0727100432303,0.754904008555,0.0686268776046,0.0165248269344
8.08752490877,4.19748979812,0.300232285047,0.0715266265045,0.750580712617,0.0698374004672,0.0166378964157
8.2381873314,4.24259325318,0.298509384541,0.0703601233318,0.746273461352,0.0710434308214,0.0167452844479
8.39165644283,4.28827302545,0.296792954844,0.0692103681557,0.741982387109,0.0722449316094,0.0168470923331
8.54798452884,4.33453595028,0.295083047021,0.0680771945154,0.737707617553,0.0734418670852,0.0169434209169
8.70722484924,4.38138894457,0.293379710288,0.0669604351496,0.73344927572,0.0746342027984,0.0170343705484
8.86943165601,4.42883900783,0.291682992033,0.0658599220963,0.729207480081,0.0758219055772,0.0171200410408
9.03466021181,4.47689322317,0.289992937841,0.0647754867908,0.724982344602,0.0770049435114,0.017200531635
9.20296680876,4.52555875837,0.288309591521,0.06370696016,0.720773978803,0.078183285935,0.0172759409632
9.37440878766,4.57484286693,0.286632995129,0.0626541727152,0.716582487823,0.0793569034094,0.0173463670158
9.54904455752,4.62475288913,0.284963188992,0.0616169546404,0.712407972481,0.0805257677053,0.0174119071085
9.72693361543,4.6752962531,0.283300211735,0.0605951358798,0.708250529337,0.0816898517856,0.0174726578517
9.90813656686,4.72648047594,0.281644100304,0.0595885462211,0.704110250759,0.0828491297874,0.0175287151209
10.0927151463,4.77831316481,0.279994889994,0.0585970153769,0.699987224985,0.0840035770042,0.0175801740294
10.2807322383,4.83080201802,0.278352614474,0.0576203730634,0.695881536185,0.0851531698683,0.0176271289013
10.4722518989,4.88395482622,0.276717305811,0.056658449076,0.691793264527,0.0862978859326,0.017669673247
10.6673393773,4.93777947348,0.275088994496,0.0557110733628,0.68772248624,0.0874377038527,0.0177078997396
10.8660611385,4.99228393849,0.273467709473,0.0547780760954,0.683669273682,0.0885726033691,0.0177419001925
11.0684848855,5.04747629573,0.271853478159,0.0538592877372,0.679633695397,0.0897025652889,0.0177717655385
11.2746795824,5.10336471663,0.270246326474,0.0529545391091,0.675615816186,0.0908275714679,0.0177975858108
11.4847154784,5.15995747076,0.268646278868,0.0520636614526,0.671615697169,0.0919476047927,0.0178194501241
11.698664131,5.21726292709,0.267053358339,0.0511864864913,0.667633395848,0.0930626491627,0.017837446658
11.916598431,5.27528955517,0.265467586469,0.0503228464888,0.663668966172,0.0941726894719,0.0178516626409
12.1385926269,5.3340459264,0.263888983441,0.0494725743052,0.659722458602,0.0952777115915,0.0178621843355
12.3647223505,5.39354071525,0.262317568069,0.0486355034509,0.655793920173,0.0963777023515,0.0178690970254
12.5950646426,5.45378270058,0.260753357823,0.0478114681385,0.651883394558,0.0974726495237,0.0178724850026
12.8296979789,5.51478076688,0.259196368853,0.047000303332,0.647990922132,0.098562541803,0.0178724315561
13.0687022974,5.57654390559,0.257646616013,0.0462018447941,0.644116540033,0.0996473687908,0.0178690189619
13.312159025,5.63908121639,0.25610411289,0.0454159291315,0.640260282226,0.100727120977,0.0178623284736
13.5601511057,5.70240190858,0.254568871826,0.044642393838,0.636422179565,0.101801789722,0.0178524403144
13.8127630283,5.76651530239,0.253040903941,0.0438810773356,0.632602259853,0.102871367241,0.0178394336695
14.070080856,5.83143083032,0.251520219163,0.0431318190134,0.628800547907,0.103935846586,0.0178233866799
14.332192255,5.89715803858,0.250006826246,0.042394459265,0.625017065615,0.104995221628,0.0178043764371
14.5991865247,5.96370658842,0.248500732799,0.0416688395237,0.621251831999,0.10604948704,0.0177824789781
14.8711546281,6.03108625759,0.247001945309,0.0409548022958,0.617504863271,0.107098638284,0.0177577692823
15.1481892226,6.09930694172,0.24551046916,0.0402521911925,0.613776172899,0.108142671588,0.0177303212679
15.4303846918,6.1683786558,0.244026308664,0.0395608509594,0.610065771659,0.109181583936,0.0177002077901
15.7178371777,6.23831153564,0.242549467079,0.0388806275052,0.606373667697,0.110215373045,0.0176675006394
16.0106446132,6.30911583932,0.241079946634,0.0382113679276,0.602699866585,0.111244037356,0.0176322705415
16.3089067555,6.38080194869,0.239617748552,0.0375529205387,0.59904437138,0.112267576014,0.0175945871563
16.6127252203,6.45338037092,0.238162873072,0.0369051348879,0.595407182679,0.11328598885,0.0175545190797
16.9222035164,6.52686173999,0.23671531947,0.0362678617841,0.591788298675,0.114299276371,0.0175121338439
17.2374470806,6.60125681823,0.235275086084,0.0356409533158,0.58818771521,0.115307439741,0.0174674979199
17.5585633141,6.67657649794,0.233842170334,0.0350242628698,0.584605425835,0.116310480766,0.0174206767199
17.8856616188,6.75283180293,0.232416568744,0.0344176451489,0.581041421859,0.117308401879,0.0173717346001
18.2188534347,6.83003389013,0.230998276962,0.0338209561882,0.577495692405,0.118301206127,0.0173207348645
18.5582522776,6.90819405124,0.229587289783,0.0332340533692,0.573968224458,0.119288897152,0.0172677397692
18.9039737782,6.98732371431,0.22818360117,0.0326567954341,0.570459002925,0.120271479181,0.0172128105264
19.2561357213,7.0674344455,0.226787204271,0.0320890424977,0.566968010679,0.12124895701,0.01715600731
19.6148580858,7.14853795065,0.225398091444,0.0315306560586,0.56349522861,0.122221335989,0.017097389261
19.9802630857,7.23064607708,0.224016254272,0.030981499009,0.56004063568,0.12318862201,0.0170370144931
20.3524752118,7.31377081524,0.222641683587,0.0304414356439,0.556604208967,0.124150821489,0.0169749400994
20.731621274,7.39792430047,0.221274369486,0.0299103316685,0.553185923714,0.12510794136,0.0169112221589
21.1178304445,7.48311881481,0.219914301352,0.029388054205,0.549785753381,0.126059989053,0.0168459157436
21.5112343018,7.5693667887,0.218561467874,0.0288744717986,0.546403669684,0.127006972488,0.0167790749258
21.9119668758,7.65668080286,0.21721585706,0.028369454422,0.543039642651,0.127948900058,0.016710752786
22.320164693,7.74507359006,0.215877456263,0.0278728734792,0.539693640657,0.128885780616,0.0166410014208
22.7359668233,7.83455803701,0.214546252191,0.0273846018087,0.536365630477,0.129817623466,0.0165698719511
23.1595149274,7.92514718621,0.213222230931,0.0269045136855,0.533055577327,0.130744438348,0.0164974145308
23.5909533051,8.01685423782,0.211905377963,0.0264324848222,0.529763444907,0.131666235426,0.0164236783556
24.0304289441,8.10969255163,0.210595678178,0.0259683923696,0.526489195445,0.132583025276,0.0163487116721
24.4780915704,8.20367564894,0.209293115894,0.0255121149166,0.523232789735,0.133494818874,0.0162725617866
24.9340936995,8.29881721456,0.207997674874,0.0250635324886,0.519994187185,0.134401627588,0.0161952750752
25.3985906878,8.39513109876,0.20670933834,0.0246225265465,0.516773345851,0.135303463162,0.016116896993
25.871740786,8.49263131932,0.205428088992,0.0241889799837,0.513570222481,0.136200337705,0.0160374720842
26.3537051927,8.59133206351,0.204153909021,0.0237627771237,0.510384772552,0.137092263686,0.0159570439918
26.8446481096,8.6912476902,0.202886780123,0.0233438037156,0.507216950308,0.137979253914,0.0158756554677
27.3447367974,8.79239273187,0.201626683521,0.0229319469306,0.504066708801,0.138861321536,0.0157933483831
27.8541416324,8.89478189681,0.20037359997,0.0225270953571,0.500933999924,0.139738480021,0.015710163739
28.3730361652,8.99843007114,0.19912750978,0.0221291389949,0.49781877445,0.140610743154,0.0156261416761
28.9015971791,9.10335232106,0.197888392826,0.0217379692498,0.494720982064,0.141478125022,0.015541321486
29.440004751,9.20956389499,0.196656228562,0.0213534789274,0.491640571405,0.142340640007,0.0154557416214
29.9884423123,9.31708022575,0.195430996037,0.0209755622257,0.488577490093,0.143198302774,0.0153694397069
30.5470967116,9.42591693285,0.194212673907,0.0206041147286,0.485531684767,0.144051128265,0.0152824525499
31.1161582782,9.53608982471,0.193001240446,0.0202390333977,0.482503101115,0.144899131688,0.0151948161512
31.6958208873,9.64761490097,0.191796673564,0.0198802165647,0.479491683911,0.145742328505,0.0151065657161
32.2862820254,9.76050835477,0.190598950816,0.0195275639227,0.47649737704,0.146580734429,0.0150177356651
32.8877428583,9.87478657516,0.189408049415,0.0191809765176,0.473520123537,0.14741436541,0.0149283596448
33.5004082991,9.99046614938,0.188223946244,0.0188403567391,0.47055986561,0.148243237629,0.0148384705391
